    0.0000000000e+00	    3.0346000000e-03	    0.0000000000e+00	    3.0346000000e-03
    1.2084000000e-03	    3.0287829277e-03	    1.1590934666e-04	    3.0310000000e-03
    2.4167000000e-03	    3.0114104023e-03	    2.3025079536e-04	    3.0202000000e-03
    3.6251000000e-03	    2.9829173328e-03	    3.4148198425e-04	    3.0024000000e-03
    4.8335000000e-03	    2.9437819829e-03	    4.4815725710e-04	    2.9777000000e-03
    6.0419000000e-03	    2.8949096732e-03	    5.4896287129e-04	    2.9465000000e-03
    7.2502000000e-03	    2.8374079303e-03	    6.4276179646e-04	    2.9093000000e-03
    8.4586000000e-03	    2.7722715121e-03	    7.2853251358e-04	    2.8664000000e-03
    9.6670000000e-03	    2.7008250108e-03	    8.0555745981e-04	    2.8184000000e-03
    1.0875000000e-02	    2.6245356171e-03	    8.7325185073e-04	    2.7660000000e-03
    1.2084000000e-02	    2.5446372179e-03	    9.3128702300e-04	    2.7097000000e-03
    1.3292000000e-02	    2.4626888470e-03	    9.7968556322e-04	    2.6504000000e-03
    1.4500000000e-02	    2.3800254255e-03	    1.0185108806e-03	    2.5888000000e-03
    1.5709000000e-02	    2.2978462751e-03	    1.0481211075e-03	    2.5256000000e-03
    1.6917000000e-02	    2.2173147212e-03	    1.0691070980e-03	    2.4616000000e-03
    1.8126000000e-02	    2.1395764772e-03	    1.0819881045e-03	    2.3976000000e-03
    1.9334000000e-02	    2.0654037503e-03	    1.0879019754e-03	    2.3344000000e-03
    2.0542000000e-02	    1.9955486364e-03	    1.0874265032e-03	    2.2726000000e-03
    2.1751000000e-02	    1.9303930594e-03	    1.0816961108e-03	    2.2128000000e-03
    2.2959000000e-02	    1.8703780827e-03	    1.0717874406e-03	    2.1557000000e-03
    2.4167000000e-02	    1.8155788198e-03	    1.0584876519e-03	    2.1016000000e-03
    2.5376000000e-02	    1.7660429467e-03	    1.0429253619e-03	    2.0510000000e-03
    2.6584000000e-02	    1.7214544137e-03	    1.0257728362e-03	    2.0039000000e-03
    2.7793000000e-02	    1.6816945445e-03	    1.0078967303e-03	    1.9606000000e-03
    2.9001000000e-02	    1.6461647044e-03	    9.8994877441e-04	    1.9209000000e-03
    3.0209000000e-02	    1.6144469350e-03	    9.7244803674e-04	    1.8847000000e-03
    3.1418000000e-02	    1.5860671976e-03	    9.5580023255e-04	    1.8518000000e-03
    3.2626000000e-02	    1.5603954400e-03	    9.4027725217e-04	    1.8218000000e-03
    3.3834000000e-02	    1.5369028450e-03	    9.2598171413e-04	    1.7943000000e-03
    3.5043000000e-02	    1.5151003626e-03	    9.1295021846e-04	    1.7689000000e-03
    3.6251000000e-02	    1.4945430685e-03	    9.0114596846e-04	    1.7452000000e-03
    3.7460000000e-02	    1.4747976513e-03	    8.9031858213e-04	    1.7227000000e-03
    3.8668000000e-02	    1.4555927904e-03	    8.8033563968e-04	    1.7011000000e-03
    3.9876000000e-02	    1.4366424940e-03	    8.7089513976e-04	    1.6800000000e-03
    4.1085000000e-02	    1.4179352367e-03	    8.6182141687e-04	    1.6593000000e-03
    4.2293000000e-02	    1.3992711379e-03	    8.5267241231e-04	    1.6386000000e-03
    4.3501000000e-02	    1.3808245278e-03	    8.4335498065e-04	    1.6180000000e-03
    4.4710000000e-02	    1.3625731902e-03	    8.3352359972e-04	    1.5973000000e-03
    4.5918000000e-02	    1.3446747026e-03	    8.2311451470e-04	    1.5766000000e-03
    4.7127000000e-02	    1.3274263712e-03	    8.1202613203e-04	    1.5561000000e-03
    4.8335000000e-02	    1.3108996694e-03	    8.0013979822e-04	    1.5358000000e-03
    4.9543000000e-02	    1.2953886815e-03	    7.8754311879e-04	    1.5160000000e-03
    5.0752000000e-02	    1.2810773991e-03	    7.7430633960e-04	    1.4969000000e-03
    5.1960000000e-02	    1.2680894798e-03	    7.6059369002e-04	    1.4787000000e-03
    5.3168000000e-02	    1.2565339817e-03	    7.4659019076e-04	    1.4616000000e-03
    5.4377000000e-02	    1.2465532112e-03	    7.3242250889e-04	    1.4458000000e-03
    5.5585000000e-02	    1.2381263222e-03	    7.1849527501e-04	    1.4315000000e-03
    5.6794000000e-02	    1.2311915095e-03	    7.0489513894e-04	    1.4187000000e-03
    5.8002000000e-02	    1.2257996392e-03	    6.9191979634e-04	    1.4076000000e-03
    5.9210000000e-02	    1.2216074327e-03	    6.7976413591e-04	    1.3980000000e-03
    6.0419000000e-02	    1.2185211849e-03	    6.6860162416e-04	    1.3899000000e-03
    6.1627000000e-02	    1.2162781696e-03	    6.5850818076e-04	    1.3831000000e-03
    6.2835000000e-02	    1.2147012853e-03	    6.4962068738e-04	    1.3775000000e-03
    6.4044000000e-02	    1.2134836263e-03	    6.4190133874e-04	    1.3728000000e-03
    6.5252000000e-02	    1.2124312685e-03	    6.3531398470e-04	    1.3688000000e-03
    6.6461000000e-02	    1.2113318343e-03	    6.2985655289e-04	    1.3653000000e-03
    6.7669000000e-02	    1.2098921845e-03	    6.2524596112e-04	    1.3619000000e-03
    6.8877000000e-02	    1.2080643606e-03	    6.2137166875e-04	    1.3585000000e-03
    7.0086000000e-02	    1.2056252491e-03	    6.1802168154e-04	    1.3548000000e-03
    7.1294000000e-02	    1.2026419783e-03	    6.1507146910e-04	    1.3508000000e-03
    7.2502000000e-02	    1.1989835604e-03	    6.1212160705e-04	    1.3462000000e-03
    7.3711000000e-02	    1.1948285049e-03	    6.0904355660e-04	    1.3411000000e-03
    7.4919000000e-02	    1.1902251510e-03	    6.0574280013e-04	    1.3355000000e-03
