    0.0000000000e+00	    9.9133000000e-04	    0.0000000000e+00	    9.9133000000e-04
    1.2084000000e-03	    9.9136990934e-04	    4.2397996123e-07	    9.9137000000e-04
    2.4167000000e-03	    9.9148962314e-04	    8.6446967142e-07	    9.9149000000e-04
    3.6251000000e-03	    9.9167909939e-04	    1.3364987862e-06	    9.9168000000e-04
    4.8335000000e-03	    9.9193827015e-04	    1.8525154451e-06	    9.9194000000e-04
    6.0419000000e-03	    9.9222704669e-04	    2.4208927943e-06	    9.9223000000e-04
    7.2502000000e-03	    9.9255532804e-04	    3.0453856654e-06	    9.9256000000e-04
    8.4586000000e-03	    9.9289301303e-04	    3.7248737881e-06	    9.9290000000e-04
    9.6670000000e-03	    9.9323001876e-04	    4.4528000841e-06	    9.9324000000e-04
    1.0875000000e-02	    9.9354629825e-04	    5.2179330773e-06	    9.9356000000e-04
    1.2084000000e-02	    9.9383185697e-04	    6.0052112207e-06	    9.9385000000e-04
    1.3292000000e-02	    9.9407676681e-04	    6.7964462643e-06	    9.9410000000e-04
    1.4500000000e-02	    9.9428116769e-04	    7.5720327368e-06	    9.9431000000e-04
    1.5709000000e-02	    9.9446525662e-04	    8.3128439407e-06	    9.9450000000e-04
    1.6917000000e-02	    9.9461927818e-04	    9.0003934681e-06	    9.9466000000e-04
    1.8126000000e-02	    9.9477348158e-04	    9.6204336703e-06	    9.9482000000e-04
    1.9334000000e-02	    9.9493810574e-04	    1.0161980653e-05	    9.9499000000e-04
    2.0542000000e-02	    9.9514331248e-04	    1.0622035357e-05	    9.9520000000e-04
    2.1751000000e-02	    9.9540922293e-04	    1.0999991413e-05	    9.9547000000e-04
    2.2959000000e-02	    9.9575582744e-04	    1.1305066160e-05	    9.9582000000e-04
    2.4167000000e-02	    9.9620302318e-04	    1.1552035057e-05	    9.9627000000e-04
    2.5376000000e-02	    9.9677064129e-04	    1.1759007565e-05	    9.9684000000e-04
    2.6584000000e-02	    9.9746839637e-04	    1.1951980785e-05	    9.9754000000e-04
    2.7793000000e-02	    9.9830598162e-04	    1.2156951066e-05	    9.9838000000e-04
    2.9001000000e-02	    9.9928304252e-04	    1.2402037760e-05	    9.9936000000e-04
    3.0209000000e-02	    1.0004191984e-03	    1.2715244010e-05	    1.0005000000e-03
    3.1418000000e-02	    1.0016140597e-03	    1.3121184182e-05	    1.0017000000e-03
    3.2626000000e-02	    1.0029072614e-03	    1.3639098752e-05	    1.0030000000e-03
    3.3834000000e-02	    1.0041984441e-03	    1.4281977871e-05	    1.0043000000e-03
    3.5043000000e-02	    1.0055872973e-03	    1.5055809814e-05	    1.0057000000e-03
    3.6251000000e-02	    1.0068735391e-03	    1.5958580604e-05	    1.0070000000e-03
    3.7460000000e-02	    1.0082570312e-03	    1.6979960457e-05	    1.0084000000e-03
    3.8668000000e-02	    1.0094378133e-03	    1.8095885198e-05	    1.0096000000e-03
    3.9876000000e-02	    1.0106160087e-03	    1.9285305489e-05	    1.0108000000e-03
    4.1085000000e-02	    1.0115920845e-03	    2.0510839507e-05	    1.0118000000e-03
    4.2293000000e-02	    1.0125667256e-03	    2.1736285715e-05	    1.0128000000e-03
    4.3501000000e-02	    1.0133406940e-03	    2.2925920666e-05	    1.0136000000e-03
    4.4710000000e-02	    1.0140151594e-03	    2.4036359340e-05	    1.0143000000e-03
    4.5918000000e-02	    1.0145911835e-03	    2.5034782455e-05	    1.0149000000e-03
    4.7127000000e-02	    1.0151698589e-03	    2.5892231241e-05	    1.0155000000e-03
    4.8335000000e-02	    1.0157519921e-03	    2.6591361101e-05	    1.0161000000e-03
