   0.0000e+00   1.5325e-03   0.0000e+00   1.5325e-03
   1.2084e-03   1.5306e-03  -3.2439e-05   1.5310e-03
   2.4167e-03   1.5251e-03  -6.4261e-05   1.5264e-03
   3.6251e-03   1.5159e-03  -9.4875e-05   1.5189e-03
   4.8335e-03   1.5036e-03  -1.2374e-04   1.5086e-03
   6.0419e-03   1.4883e-03  -1.5037e-04   1.4959e-03
   7.2502e-03   1.4707e-03  -1.7439e-04   1.4810e-03
   8.4586e-03   1.4511e-03  -1.9550e-04   1.4642e-03
   9.6670e-03   1.4302e-03  -2.1353e-04   1.4461e-03
   1.0875e-02   1.4085e-03  -2.2840e-04   1.4269e-03
   1.2084e-02   1.3866e-03  -2.4017e-04   1.4072e-03
   1.3292e-02   1.3649e-03  -2.4896e-04   1.3874e-03
   1.4500e-02   1.3439e-03  -2.5503e-04   1.3679e-03
   1.5709e-02   1.3241e-03  -2.5867e-04   1.3491e-03
   1.6917e-02   1.3057e-03  -2.6026e-04   1.3314e-03
   1.8126e-02   1.2889e-03  -2.6020e-04   1.3149e-03
   1.9334e-02   1.2738e-03  -2.5891e-04   1.2999e-03
   2.0542e-02   1.2605e-03  -2.5681e-04   1.2864e-03
   2.1751e-02   1.2489e-03  -2.5427e-04   1.2745e-03
   2.2959e-02   1.2389e-03  -2.5164e-04   1.2642e-03
   2.4167e-02   1.2302e-03  -2.4920e-04   1.2552e-03
   2.5376e-02   1.2226e-03  -2.4716e-04   1.2473e-03
   2.6584e-02   1.2159e-03  -2.4565e-04   1.2404e-03
   2.7793e-02   1.2097e-03  -2.4475e-04   1.2342e-03
   2.9001e-02   1.2038e-03  -2.4443e-04   1.2283e-03
   3.0209e-02   1.1979e-03  -2.4461e-04   1.2226e-03
   3.1418e-02   1.1919e-03  -2.4517e-04   1.2168e-03
   3.2626e-02   1.1855e-03  -2.4592e-04   1.2108e-03
   3.3834e-02   1.1788e-03  -2.4665e-04   1.2044e-03
   3.5043e-02   1.1717e-03  -2.4716e-04   1.1975e-03
   3.6251e-02   1.1642e-03  -2.4724e-04   1.1902e-03
   3.7460e-02   1.1565e-03  -2.4671e-04   1.1825e-03
   3.8668e-02   1.1487e-03  -2.4542e-04   1.1746e-03
   3.9876e-02   1.1409e-03  -2.4327e-04   1.1665e-03
   4.1085e-02   1.1334e-03  -2.4021e-04   1.1586e-03
   4.2293e-02   1.1264e-03  -2.3627e-04   1.1509e-03
   4.3501e-02   1.1202e-03  -2.3151e-04   1.1438e-03
   4.4710e-02   1.1148e-03  -2.2607e-04   1.1375e-03
   4.5918e-02   1.1105e-03  -2.2012e-04   1.1321e-03
   4.7127e-02   1.1074e-03  -2.1388e-04   1.1279e-03
   4.8335e-02   1.1055e-03  -2.0757e-04   1.1248e-03
   4.9543e-02   1.1048e-03  -2.0146e-04   1.1230e-03
   5.0752e-02   1.1052e-03  -1.9577e-04   1.1224e-03
   5.1960e-02   1.1067e-03  -1.9073e-04   1.1230e-03
   5.3168e-02   1.1090e-03  -1.8652e-04   1.1246e-03
   5.4377e-02   1.1120e-03  -1.8328e-04   1.1270e-03
   5.5585e-02   1.1153e-03  -1.8111e-04   1.1300e-03
   5.6794e-02   1.1188e-03  -1.8002e-04   1.1332e-03
   5.8002e-02   1.1222e-03  -1.7998e-04   1.1365e-03
   5.9210e-02   1.1252e-03  -1.8089e-04   1.1397e-03
   6.0419e-02   1.1277e-03  -1.8260e-04   1.1424e-03
   6.1627e-02   1.1294e-03  -1.8493e-04   1.1444e-03
   6.2835e-02   1.1303e-03  -1.8763e-04   1.1458e-03
   6.4044e-02   1.1303e-03  -1.9047e-04   1.1462e-03
   6.5252e-02   1.1294e-03  -1.9318e-04   1.1458e-03
   6.6461e-02   1.1277e-03  -1.9553e-04   1.1445e-03
   6.7669e-02   1.1253e-03  -1.9730e-04   1.1424e-03
   6.8877e-02   1.1224e-03  -1.9831e-04   1.1397e-03
   7.0086e-02   1.1191e-03  -1.9843e-04   1.1366e-03
   7.1294e-02   1.1159e-03  -1.9758e-04   1.1332e-03
   7.2502e-02   1.1128e-03  -1.9576e-04   1.1299e-03
   7.3711e-02   1.1102e-03  -1.9302e-04   1.1268e-03
   7.4919e-02   1.1082e-03  -1.8946e-04   1.1243e-03
   7.6128e-02   1.1072e-03  -1.8526e-04   1.1225e-03
   7.7336e-02   1.1071e-03  -1.8061e-04   1.1217e-03
   7.8544e-02   1.1081e-03  -1.7576e-04   1.1220e-03
   7.9753e-02   1.1103e-03  -1.7097e-04   1.1234e-03
   8.0961e-02   1.1136e-03  -1.6648e-04   1.1260e-03
   8.2169e-02   1.1179e-03  -1.6255e-04   1.1297e-03
   8.3378e-02   1.1231e-03  -1.5939e-04   1.1344e-03
   8.4586e-02   1.1290e-03  -1.5716e-04   1.1399e-03
   8.5795e-02   1.1353e-03  -1.5600e-04   1.1459e-03
   8.7003e-02   1.1417e-03  -1.5595e-04   1.1523e-03
   8.8211e-02   1.1481e-03  -1.5701e-04   1.1588e-03
   8.9420e-02   1.1542e-03  -1.5911e-04   1.1651e-03
   9.0628e-02   1.1597e-03  -1.6213e-04   1.1709e-03
   9.1836e-02   1.1644e-03  -1.6588e-04   1.1761e-03
   9.3045e-02   1.1682e-03  -1.7014e-04   1.1805e-03
   9.4253e-02   1.1710e-03  -1.7465e-04   1.1839e-03
   9.5462e-02   1.1728e-03  -1.7915e-04   1.1864e-03
   9.6670e-02   1.1736e-03  -1.8336e-04   1.1878e-03
   9.7878e-02   1.1735e-03  -1.8705e-04   1.1883e-03
   9.9087e-02   1.1727e-03  -1.8999e-04   1.1880e-03
   1.0030e-01   1.1715e-03  -1.9201e-04   1.1871e-03
   1.0150e-01   1.1700e-03  -1.9301e-04   1.1858e-03
   1.0271e-01   1.1685e-03  -1.9293e-04   1.1843e-03
   1.0392e-01   1.1673e-03  -1.9179e-04   1.1829e-03
   1.0513e-01   1.1666e-03  -1.8966e-04   1.1820e-03
